"ts_code","symbol","name","area","industry","fullname","market","list_date"
"600236.SH",600236,桂冠电力,广西,水力发电,广西桂冠电力股份有限公司,主板,20000323
"600237.SH",600237,铜峰电子,安徽,元器件,安徽铜峰电子股份有限公司,主板,20000609
"600238.SH",600238,海南椰岛,海南,红黄酒,海南椰岛(集团)股份有限公司,主板,20000120
"600241.SH",600241,ST时万,辽宁,电气设备,辽宁时代万恒股份有限公司,主板,20001128
"600243.SH",600243,青海华鼎,青海,机床制造,青海华鼎实业股份有限公司,主板,20001120
"600246.SH",600246,万通发展,北京,区域地产,北京万通新发展集团股份有限公司,主板,20000922
"600248.SH",600248,陕西建工,陕西,建筑工程,陕西建工集团股份有限公司,主板,20000622
"600249.SH",600249,两面针,广西,日用化工,柳州两面针股份有限公司,主板,20040130
"600250.SH",600250,南纺股份,江苏,商贸代理,南京纺织品进出口股份有限公司,主板,20010306
"600251.SH",600251,冠农股份,新疆,农业综合,新疆冠农股份有限公司,主板,20030609
"600252.SH",600252,中恒集团,广西,中成药,广西梧州中恒集团股份有限公司,主板,20001130
"600256.SH",600256,广汇能源,新疆,石油开采,广汇能源股份有限公司,主板,20000526
"600257.SH",600257,大湖股份,湖南,渔业,大湖水殖股份有限公司,主板,20000612
"600258.SH",600258,首旅酒店,北京,酒店餐饮,北京首旅酒店(集团)股份有限公司,主板,20000601
"600259.SH",600259,广晟有色,海南,小金属,广晟有色金属股份有限公司,主板,20000525
"600261.SH",600261,阳光照明,浙江,家用电器,浙江阳光照明电器集团股份有限公司,主板,20000720
"600262.SH",600262,北方股份,内蒙,专用机械,内蒙古北方重型汽车股份有限公司,主板,20000630
"600266.SH",600266,城建发展,北京,区域地产,北京城建投资发展股份有限公司,主板,19990203
"600267.SH",600267,海正药业,浙江,化学制药,浙江海正药业股份有限公司,主板,20000725
"600268.SH",600268,国电南自,江苏,电气设备,国电南京自动化股份有限公司,主板,19991118
"600269.SH",600269,赣粤高速,江西,路桥,江西赣粤高速公路股份有限公司,主板,20000518
"600271.SH",600271,航天信息,北京,软件服务,航天信息股份有限公司,主板,20030711
"600272.SH",600272,开开实业,上海,医药商业,上海开开实业股份有限公司,主板,20010228
"600273.SH",600273,嘉化能源,浙江,化工原料,浙江嘉化能源化工股份有限公司,主板,20030627
"600276.SH",600276,恒瑞医药,江苏,化学制药,江苏恒瑞医药股份有限公司,主板,20001018
"600277.SH",600277,亿利洁能,内蒙,化工原料,亿利洁能股份有限公司,主板,20000725
"600278.SH",600278,东方创业,上海,商贸代理,东方国际创业股份有限公司,主板,20000712
"600279.SH",600279,重庆港,重庆,港口,重庆港股份有限公司,主板,20000731
"600280.SH",600280,中央商场,江苏,百货,南京中央商场(集团)股份有限公司,主板,20000926
"600281.SH",600281,华阳新材,山西,小金属,山西华阳新材料股份有限公司,主板,20001109
"600283.SH",600283,钱江水利,浙江,水务,钱江水利开发股份有限公司,主板,20001018
"600284.SH",600284,浦东建设,上海,建筑工程,上海浦东建设股份有限公司,主板,20040316
"600285.SH",600285,羚锐制药,河南,中成药,河南羚锐制药股份有限公司,主板,20001018
"600287.SH",600287,江苏舜天,江苏,商贸代理,江苏舜天股份有限公司,主板,20000901
"600288.SH",600288,大恒科技,北京,元器件,大恒新纪元科技股份有限公司,主板,20001129
"600289.SH",600289,ST信通,黑龙江,软件服务,亿阳信通股份有限公司,主板,20000720
"600290.SH",600290,ST华仪,浙江,电气设备,华仪电气股份有限公司,主板,20001106
"600292.SH",600292,远达环保,重庆,环境保护,国家电投集团远达环保股份有限公司,主板,20001101
"600293.SH",600293,三峡新材,湖北,玻璃,湖北三峡新型建材股份有限公司,主板,20000919
"600295.SH",600295,鄂尔多斯,内蒙,特种钢,内蒙古鄂尔多斯资源股份有限公司,主板,20010426
"600297.SH",600297,广汇汽车,辽宁,汽车服务,广汇汽车服务集团股份公司,主板,20001116
"600298.SH",600298,安琪酵母,湖北,食品,安琪酵母股份有限公司,主板,20000818
"600299.SH",600299,安迪苏,北京,饲料,蓝星安迪苏股份有限公司,主板,20000420
"600302.SH",600302,标准股份,陕西,纺织机械,西安标准工业股份有限公司,主板,20001213
"600305.SH",600305,恒顺醋业,江苏,食品,江苏恒顺醋业股份有限公司,主板,20010206
"600307.SH",600307,酒钢宏兴,甘肃,普钢,甘肃酒钢集团宏兴钢铁股份有限公司,主板,20001220
"600308.SH",600308,华泰股份,山东,造纸,山东华泰纸业股份有限公司,主板,20000928
"600309.SH",600309,万华化学,山东,化工原料,万华化学集团股份有限公司,主板,20010105
"600310.SH",600310,桂东电力,广西,水力发电,广西桂东电力股份有限公司,主板,20010228
"600312.SH",600312,平高电气,河南,电气设备,河南平高电气股份有限公司,主板,20010221
"600313.SH",600313,农发种业,北京,种植业,中农发种业集团股份有限公司,主板,20010119
"600315.SH",600315,上海家化,上海,日用化工,上海家化联合股份有限公司,主板,20010315
"600316.SH",600316,洪都航空,江西,航空,江西洪都航空工业股份有限公司,主板,20001215
"600318.SH",600318,新力金融,安徽,多元金融,安徽新力金融股份有限公司,主板,20001208
"600320.SH",600320,振华重工,上海,工程机械,上海振华重工(集团)股份有限公司,主板,20001221
"600321.SH",600321,正源股份,四川,其他建材,正源控股股份有限公司,主板,20010524
"600322.SH",600322,天房发展,天津,区域地产,天津市房地产发展(集团)股份有限公司,主板,20010910
"600323.SH",600323,瀚蓝环境,广东,环境保护,瀚蓝环境股份有限公司,主板,20001225
"600325.SH",600325,华发股份,广东,区域地产,珠海华发实业股份有限公司,主板,20040225
"600326.SH",600326,西藏天路,西藏,水泥,西藏天路股份有限公司,主板,20010116
"600327.SH",600327,大东方,江苏,医疗保健,无锡商业大厦大东方股份有限公司,主板,20020625
"600328.SH",600328,中盐化工,内蒙,化工原料,中盐内蒙古化工股份有限公司,主板,20001222
"600329.SH",600329,达仁堂,天津,中成药,津药达仁堂集团股份有限公司,主板,20010606
"600330.SH",600330,天通股份,浙江,元器件,天通控股股份有限公司,主板,20010118
"600331.SH",600331,宏达股份,四川,铅锌,四川宏达股份有限公司,主板,20011220
"600332.SH",600332,白云山,广东,中成药,广州白云山医药集团股份有限公司,主板,20010206
"600333.SH",600333,长春燃气,吉林,供气供热,长春燃气股份有限公司,主板,20001211
"600335.SH",600335,国机汽车,天津,汽车配件,国机汽车股份有限公司,主板,20010305
"600336.SH",600336,澳柯玛,山东,家用电器,澳柯玛股份有限公司,主板,20001229
"600337.SH",600337,美克家居,江西,家居用品,美克国际家居用品股份有限公司,主板,20001127
"600338.SH",600338,西藏珠峰,西藏,铅锌,西藏珠峰资源股份有限公司,主板,20001227
"600339.SH",600339,中油工程,新疆,石油加工,中国石油集团工程股份有限公司,主板,20001225
"600340.SH",600340,华夏幸福,河北,区域地产,华夏幸福基业股份有限公司,主板,20031230
"600343.SH",600343,航天动力,陕西,航空,陕西航天动力高科技股份有限公司,主板,20030408
"600346.SH",600346,恒力石化,辽宁,石油加工,恒力石化股份有限公司,主板,20010820
"600348.SH",600348,华阳股份,山西,煤炭开采,山西华阳集团新能股份有限公司,主板,20030821
"600350.SH",600350,山东高速,山东,路桥,山东高速股份有限公司,主板,20020318
"600351.SH",600351,亚宝药业,山西,中成药,亚宝药业集团股份有限公司,主板,20020926
"600352.SH",600352,浙江龙盛,浙江,染料涂料,浙江龙盛集团股份有限公司,主板,20030801
"600353.SH",600353,旭光电子,四川,元器件,成都旭光电子股份有限公司,主板,20021120
"600354.SH",600354,敦煌种业,甘肃,种植业,甘肃省敦煌种业集团股份有限公司,主板,20040115
"600355.SH",600355,精伦电子,湖北,元器件,精伦电子股份有限公司,主板,20020613
"600356.SH",600356,恒丰纸业,黑龙江,造纸,牡丹江恒丰纸业股份有限公司,主板,20010419
"600359.SH",600359,新农开发,新疆,农业综合,新疆塔里木农业综合开发股份有限公司,主板,19990429
"600360.SH",600360,华微电子,吉林,半导体,吉林华微电子股份有限公司,主板,20010316
"600362.SH",600362,江西铜业,江西,铜,江西铜业股份有限公司,主板,20020111
"600363.SH",600363,联创光电,江西,元器件,江西联创光电科技股份有限公司,主板,20010329
"600365.SH",600365,ST通葡,吉林,红黄酒,通化葡萄酒股份有限公司,主板,20010115
"600366.SH",600366,宁波韵升,浙江,矿物制品,宁波韵升股份有限公司,主板,20001030
"600367.SH",600367,红星发展,贵州,化工原料,贵州红星发展股份有限公司,主板,20010320
"600368.SH",600368,五洲交通,广西,路桥,广西五洲交通股份有限公司,主板,20001221
"600369.SH",600369,西南证券,重庆,证券,西南证券股份有限公司,主板,20010109
"600370.SH",600370,三房巷,江苏,化工原料,江苏三房巷聚材股份有限公司,主板,20030306
"600371.SH",600371,万向德农,黑龙江,种植业,万向德农股份有限公司,主板,20020916
"600373.SH",600373,中文传媒,江西,出版业,中文天地出版传媒集团股份有限公司,主板,20020304
"600375.SH",600375,汉马科技,安徽,汽车整车,汉马科技集团股份有限公司,主板,20030401
"600376.SH",600376,首开股份,北京,区域地产,北京首都开发股份有限公司,主板,20010312
"600377.SH",600377,宁沪高速,江苏,路桥,江苏宁沪高速公路股份有限公司,主板,20010116
"600379.SH",600379,宝光股份,陕西,电气设备,陕西宝光真空电器股份有限公司,主板,20020116
"600380.SH",600380,健康元,深圳,化学制药,健康元药业集团股份有限公司,主板,20010608
"600381.SH",600381,青海春天,青海,医疗保健,青海春天药用资源科技股份有限公司,主板,20010508
"600383.SH",600383,金地集团,深圳,全国地产,金地(集团)股份有限公司,主板,20010412
"600386.SH",600386,北巴传媒,北京,汽车服务,北京巴士传媒股份有限公司,主板,20010216
"600389.SH",600389,江山股份,江苏,农药化肥,南通江山农药化工股份有限公司,主板,20010110
"600390.SH",600390,五矿资本,湖南,多元金融,五矿资本股份有限公司,主板,20010115
"600391.SH",600391,航发科技,四川,航空,中国航发航空科技股份有限公司,主板,20011212
"600392.SH",600392,盛和资源,四川,小金属,盛和资源控股股份有限公司,主板,20030529
"600395.SH",600395,盘江股份,贵州,煤炭开采,贵州盘江精煤股份有限公司,主板,20010531
"600396.SH",600396,金山股份,辽宁,火力发电,沈阳金山能源股份有限公司,主板,20010328
"600397.SH",600397,安源煤业,江西,煤炭开采,安源煤业集团股份有限公司,主板,20020702
"600398.SH",600398,海澜之家,江苏,服饰,海澜之家集团股份有限公司,主板,20001228
"600399.SH",600399,抚顺特钢,辽宁,特种钢,抚顺特殊钢股份有限公司,主板,20001229
"600400.SH",600400,红豆股份,江苏,服饰,江苏红豆实业股份有限公司,主板,20010108
"600405.SH",600405,动力源,北京,电气设备,北京动力源科技股份有限公司,主板,20040401
"600406.SH",600406,国电南瑞,江苏,电气设备,国电南瑞科技股份有限公司,主板,20031016
"600409.SH",600409,三友化工,河北,化纤,唐山三友化工股份有限公司,主板,20030618
"600410.SH",600410,华胜天成,北京,软件服务,北京华胜天成科技股份有限公司,主板,20040427
"600415.SH",600415,小商品城,浙江,商品城,浙江中国小商品城集团股份有限公司,主板,20020509
"600416.SH",600416,湘电股份,湖南,电气设备,湘潭电机股份有限公司,主板,20020718
"600418.SH",600418,江淮汽车,安徽,汽车整车,安徽江淮汽车集团股份有限公司,主板,20010824
"600419.SH",600419,天润乳业,新疆,乳制品,新疆天润乳业股份有限公司,主板,20010628
"600420.SH",600420,国药现代,上海,化学制药,上海现代制药股份有限公司,主板,20040616
"600421.SH",600421,华嵘控股,湖北,专用机械,湖北华嵘控股股份有限公司,主板,20040607
"600423.SH",600423,柳化股份,广西,农药化肥,柳州化工股份有限公司,主板,20030717
"600425.SH",600425,青松建化,新疆,水泥,新疆青松建材化工(集团)股份有限公司,主板,20030724
"600426.SH",600426,华鲁恒升,山东,农药化肥,山东华鲁恒升化工股份有限公司,主板,20020620
"600428.SH",600428,中远海特,广东,水运,中远海运特种运输股份有限公司,主板,20020418
"600429.SH",600429,三元股份,北京,乳制品,北京三元食品股份有限公司,主板,20030915
